Date(DD-MM-YYYY),Time (UTC),Latitude (lat.),Longitude (lon.),latitude-lat-plus,longitude-long-plus
10-Oct-2015,2200 UTC,21.26969528,69.16040802,21.23600197,69.05259705
11-Oct-2015,1230 UTC,20.8310833,69.16040802,20.69586372,69.37602234
11-Oct-2015,1200 UTC,20.8310833,69.16040802,20.72967911,69.23227692
11-Oct-2015,0630 UTC,21.03368187,69.16040802,20.96617889,69.26821136
11-Oct-2015,0400 UTC,21.13487625,69.16040802,20.96617889,69.23227692
11-Oct-2015,1530 UTC,20.76348877,69.16040802,20.99993515,69.16040802
11-Oct-2015,2000 UTC,20.72967911,69.08853149,20.56052208,69.12446594
11-Oct-2015,0530 UTC,21.03368187,69.16040802,20.96617889,69.34008789
11-Oct-2015,2230 UTC,20.6620388,69.05259705,20.59436798,69.19634247
11-Oct-2015,0830 UTC,20.93241692,69.16040802,20.8310833,69.16040802
11-Oct-2015,1430 UTC,20.8310833,69.16040802,20.79728889,69.37602234
11-Oct-2015,0700 UTC,21.03368187,69.16040802,20.93241692,69.23227692
11-Oct-2015,1130 UTC,20.8310833,69.16040802,20.72967911,69.16040802
11-Oct-2015,2200 UTC,20.6620388,69.05259705,20.76348877,69.08853149
11-Oct-2015,0430 UTC,21.06742096,69.16040802,20.99993515,69.26821136
11-Oct-2015,2330 UTC,20.6620388,68.98072815,20.56052208,69.23227692
11-Oct-2015,0930 UTC,20.93241692,69.16040802,20.76348877,69.08853149
11-Oct-2015,2030 UTC,20.72967911,69.08853149,20.6620388,69.23227692
11-Oct-2015,1300 UTC,20.8310833,69.16040802,20.6620388,69.34008789
11-Oct-2015,2100 UTC,20.6620388,69.05259705,20.6620388,68.94478607
11-Oct-2015,2130 UTC,20.6620388,69.05259705,20.79728889,69.0166626
11-Oct-2015,1400 UTC,20.8310833,69.16040802,20.69586372,69.44789124
11-Oct-2015,0330 UTC,21.13487625,69.16040802,20.99993515,69.30414581
11-Oct-2015,0600 UTC,21.03368187,69.16040802,21.10115242,69.34008789
11-Oct-2015,1330 UTC,20.8310833,69.16040802,20.6620388,69.26821136
11-Oct-2015,0000 UTC,21.23600197,69.16040802,21.33705711,69.16040802
11-Oct-2015,2300 UTC,20.6620388,68.98072815,20.49280548,68.94478607
11-Oct-2015,1500 UTC,20.76348877,69.16040802,20.76348877,69.19634247
11-Oct-2015,1000 UTC,20.93241692,69.16040802,20.72967911,69.16040802
11-Oct-2015,0900 UTC,20.93241692,69.16040802,20.86486816,69.12446594
11-Oct-2015,0500 UTC,21.03368187,69.16040802,20.96617889,69.44789124
11-Oct-2015,0730 UTC,20.96617889,69.16040802,20.93241692,69.12446594
11-Oct-2015,0800 UTC,20.93241692,69.16040802,20.89864731,69.16040802
11-Oct-2015,1100 UTC,20.86486816,69.16040802,20.76348877,69.0166626
11-Oct-2015,0300 UTC,21.13487625,69.16040802,21.06742096,69.23227692
11-Oct-2015,1630 UTC,20.76348877,69.16040802,20.86486816,69.08853149
11-Oct-2015,1600 UTC,20.76348877,69.16040802,20.86486816,69.0166626
11-Oct-2015,1030 UTC,20.86486816,69.16040802,20.72967911,69.08853149
12-Oct-2015,0000 UTC,20.6620388,68.98072815,20.45893669,69.05259705
28-Oct-2015,1200 UTC,24.10409355,64.7043457,23.93902779,64.66841125
28-Oct-2015,1330 UTC,23.93902779,64.7043457,23.9059906,64.7043457
28-Oct-2015,1300 UTC,24.00507927,64.7043457,23.83988762,64.74028015
28-Oct-2015,1630 UTC,23.70757866,64.7043457,23.50886154,64.7043457
28-Oct-2015,1500 UTC,23.83988762,64.7043457,23.70757866,64.7043457
28-Oct-2015,1230 UTC,24.03809357,64.7043457,23.80682182,64.7043457
28-Oct-2015,0530 UTC,24.7950058,64.91996002,24.69653893,64.66841125
28-Oct-2015,0300 UTC,24.99170303,64.99183655,24.6637001,65.13557434
28-Oct-2015,0430 UTC,24.89339447,64.91996002,24.72937012,64.7043457
28-Oct-2015,1400 UTC,23.9059906,64.7043457,23.83988762,64.74028015
28-Oct-2015,0330 UTC,24.99170303,64.99183655,24.76219177,64.99183655
28-Oct-2015,0501 UTC,24.7950058,64.91996002,24.76219177,64.7762146
28-Oct-2015,1600 UTC,23.74066925,64.7043457,23.54200363,64.7043457
28-Oct-2015,1530 UTC,23.80682182,64.7043457,23.57513428,64.63247681
28-Oct-2015,0400 UTC,24.89339447,64.91996002,24.72937012,64.95589447
28-Oct-2015,0601 UTC,24.76219177,64.88402557,24.6637001,64.48873138
28-Oct-2015,1430 UTC,23.9059906,64.7043457,23.74066925,64.74028015
29-Oct-2015,0501 UTC,22.81097603,63.87781906,22.94419098,63.94968796
29-Oct-2015,1400 UTC,22.4439621,62.97941971,22.4773674,62.87160873
29-Oct-2015,0230 UTC,22.84429169,64.20124054,22.94419098,64.23717499
29-Oct-2015,0130 UTC,22.91090012,64.20124054,23.01074791,64.20124054
29-Oct-2015,1330 UTC,22.4439621,63.01535416,22.51076508,62.97941971
29-Oct-2015,1200 UTC,22.54415512,63.30284119,22.41054726,63.15909958
29-Oct-2015,0000 UTC,22.94419098,64.27311707,23.14376259,64.20124054
29-Oct-2015,2100 UTC,22.41054726,62.26070023,22.41054726,62.18882751
29-Oct-2015,0200 UTC,22.91090012,64.20124054,23.01074791,64.34498596
29-Oct-2015,0930 UTC,22.64427376,63.44658661,22.51076508,63.48252106
29-Oct-2015,0900 UTC,22.64427376,63.44658661,22.57753563,63.44658661
29-Oct-2015,0030 UTC,22.94419098,64.27311707,23.11052132,64.20124054
29-Oct-2015,0601 UTC,22.74431992,63.77000809,22.87759972,63.8418808
29-Oct-2015,0100 UTC,22.94419098,64.27311707,23.11052132,64.34498596
29-Oct-2015,2030 UTC,22.41054726,62.29663467,22.41054726,62.15289307
29-Oct-2015,1500 UTC,22.41054726,62.79973984,22.41054726,62.87160873
29-Oct-2015,2000 UTC,22.41054726,62.36850739,22.31025696,62.26070023
29-Oct-2015,0330 UTC,22.84429169,64.09343719,22.97747231,64.12937164
29-Oct-2015,1430 UTC,22.41054726,62.87160873,22.4439621,62.76380157
29-Oct-2015,1100 UTC,22.61090851,63.33877945,22.4439621,63.3747139
29-Oct-2015,0430 UTC,22.81097603,63.94968796,23.04401398,64.05749512
29-Oct-2015,1230 UTC,22.54415512,63.23096848,22.54415512,63.26690674
29-Oct-2015,0300 UTC,22.84429169,64.16530609,22.94419098,64.27311707
29-Oct-2015,1300 UTC,22.51076508,63.12316132,22.57753563,62.97941971
29-Oct-2015,1000 UTC,22.64427376,63.44658661,22.54415512,63.41064835
29-Oct-2015,0530 UTC,22.81097603,63.8418808,22.81097603,63.8418808
29-Oct-2015,0831 UTC,22.71097946,63.55439377,22.67763138,63.41064835
29-Oct-2015,1130 UTC,22.61090851,63.33877945,22.4773674,63.23096848
29-Oct-2015,0400 UTC,22.84429169,64.05749512,22.97747231,64.12937164
30-Oct-2015,0300 UTC,22.41054726,61.50604248,22.34369469,61.36230087
30-Oct-2015,1330 UTC,22.64427376,60.46390152,22.61090851,60.42796326
30-Oct-2015,1600 UTC,22.71097946,60.3201561,22.67763138,60.28422165
30-Oct-2015,1300 UTC,22.61090851,60.53577423,22.57753563,60.42796326
30-Oct-2015,0100 UTC,22.41054726,61.6497879,22.34369469,61.68572235
30-Oct-2015,0600 UTC,22.41054726,61.11074829,22.41054726,61.03887558
30-Oct-2015,0530 UTC,22.41054726,61.182621,22.41054726,61.11074829
30-Oct-2015,1130 UTC,22.54415512,60.64358139,22.57753563,60.60764313
30-Oct-2015,2000 UTC,22.74431992,59.99673462,22.64427376,60.06860352
30-Oct-2015,1430 UTC,22.64427376,60.42796326,22.71097946,60.57170868
30-Oct-2015,0730 UTC,22.4439621,60.96700287,22.4439621,60.96700287
30-Oct-2015,1400 UTC,22.64427376,60.46390152,22.64427376,60.42796326
30-Oct-2015,0230 UTC,22.41054726,61.50604248,22.37712479,61.47010803
30-Oct-2015,1000 UTC,22.51076508,60.67951584,22.54415512,60.60764313
30-Oct-2015,0801 UTC,22.4439621,60.89513397,22.4773674,60.787323
30-Oct-2015,0330 UTC,22.41054726,61.39823532,22.37712479,61.43417358
30-Oct-2015,2300 UTC,22.74431992,59.70924377,22.74431992,59.70924377
30-Oct-2015,0430 UTC,22.41054726,61.29042816,22.37712479,61.32636261
30-Oct-2015,2030 UTC,22.74431992,59.92486191,22.64427376,59.96079636
30-Oct-2015,0130 UTC,22.41054726,61.61385345,22.34369469,61.61385345
30-Oct-2015,0030 UTC,22.41054726,61.72166061,22.37712479,61.61385345
30-Oct-2015,2100 UTC,22.74431992,59.88892365,22.77765274,59.8529892
30-Oct-2015,0500 UTC,22.41054726,61.182621,22.37712479,61.182621
30-Oct-2015,2200 UTC,22.74431992,59.81705475,22.81097603,59.74518204
30-Oct-2015,1030 UTC,22.54415512,60.67951584,22.57753563,60.60764313
30-Oct-2015,2130 UTC,22.74431992,59.81705475,22.77765274,59.81705475
30-Oct-2015,0200 UTC,22.41054726,61.61385345,22.34369469,61.57791519
30-Oct-2015,2230 UTC,22.74431992,59.70924377,22.74431992,59.78111649
30-Oct-2015,0700 UTC,22.41054726,61.00294113,22.4439621,60.89513397
30-Oct-2015,0630 UTC,22.41054726,61.00294113,22.4439621,60.93106842
30-Oct-2015,0400 UTC,22.41054726,61.32636261,22.41054726,61.29042816
30-Oct-2015,1100 UTC,22.54415512,60.67951584,22.57753563,60.60764313
30-Oct-2015,1200 UTC,22.54415512,60.57170868,22.57753563,60.57170868
30-Oct-2015,0000 UTC,22.41054726,61.75759506,22.34369469,61.72166061
30-Oct-2015,0830 UTC,22.4439621,60.85919571,22.51076508,60.75138855
30-Oct-2015,1630 UTC,22.74431992,60.24828339,22.77765274,60.35609436
30-Oct-2015,1230 UTC,22.61090851,60.57170868,22.64427376,60.57170868
30-Oct-2015,0930 UTC,22.51076508,60.787323,22.54415512,60.64358139
30-Oct-2015,1500 UTC,22.64427376,60.35609436,22.71097946,60.42796326
30-Oct-2015,0900 UTC,22.4439621,60.787323,22.51076508,60.75138855
30-Oct-2015,1530 UTC,22.71097946,60.35609436,22.74431992,60.39202881
30-Oct-2015,2330 UTC,22.74431992,59.60143661,22.64427376,59.63737488
31-Oct-2015,0700 UTC,22.84429169,58.55929565,22.81097603,58.45148468
31-Oct-2015,1530 UTC,22.84429169,57.44527817,22.91090012,57.44527817
31-Oct-2015,1130 UTC,22.84429169,57.91244507,22.87759972,57.84057617
31-Oct-2015,0400 UTC,22.84429169,58.99052429,22.74431992,58.95458984
31-Oct-2015,1330 UTC,22.84429169,57.69683075,22.87759972,57.62495804
31-Oct-2015,0200 UTC,22.84429169,59.27801514,22.64427376,59.27801514
31-Oct-2015,0300 UTC,22.84429169,59.17020416,22.74431992,59.062397
31-Oct-2015,0830 UTC,22.84429169,58.34367752,22.81097603,58.27180481
31-Oct-2015,1200 UTC,22.84429169,57.91244507,22.87759972,57.80463791
31-Oct-2015,1000 UTC,22.84429169,58.1280632,22.81097603,58.09212494
31-Oct-2015,0930 UTC,22.84429169,58.23587036,22.87759972,58.16399765
31-Oct-2015,1630 UTC,22.84429169,57.30153656,22.87759972,57.33747101
31-Oct-2015,1030 UTC,22.84429169,58.09212494,22.91090012,58.02025604
31-Oct-2015,0100 UTC,22.81097603,59.42175674,22.74431992,59.27801514
31-Oct-2015,1100 UTC,22.84429169,58.02025604,22.91090012,57.94838333
31-Oct-2015,0000 UTC,22.74431992,59.60143661,22.64427376,59.60143661
31-Oct-2015,1500 UTC,22.84429169,57.48121643,22.87759972,57.51715088
31-Oct-2015,0600 UTC,22.84429169,58.66710281,22.87759972,58.73897552
31-Oct-2015,1300 UTC,22.84429169,57.76870346,22.87759972,57.6608963
31-Oct-2015,2230 UTC,22.94419098,56.54687881,22.91090012,56.58281708
31-Oct-2015,2200 UTC,22.94419098,56.61875153,22.91090012,56.69062424
31-Oct-2015,2330 UTC,22.94419098,56.43907166,22.94419098,56.29533005
31-Oct-2015,0430 UTC,22.84429169,58.95458984,22.77765274,58.84678268
31-Oct-2015,0330 UTC,22.84429169,59.09833527,22.84429169,59.17020416
31-Oct-2015,1400 UTC,22.84429169,57.58902359,22.84429169,57.58902359
31-Oct-2015,1600 UTC,22.84429169,57.37340927,22.87759972,57.37340927
31-Oct-2015,0730 UTC,22.84429169,58.45148468,22.84429169,58.41555023
31-Oct-2015,2000 UTC,22.94419098,56.94217682,22.94419098,56.7984314
31-Oct-2015,0630 UTC,22.84429169,58.63116455,22.87759972,58.5952301
31-Oct-2015,0230 UTC,22.84429169,59.27801514,22.81097603,59.20614243
31-Oct-2015,1430 UTC,22.84429169,57.55308533,22.87759972,57.51715088
31-Oct-2015,1230 UTC,22.84429169,57.80463791,22.84429169,57.7327652
31-Oct-2015,2030 UTC,22.94419098,56.83436966,22.84429169,56.72655869
31-Oct-2015,2300 UTC,22.94419098,56.51094437,22.97747231,56.47500992
31-Oct-2015,0801 UTC,22.84429169,58.41555023,22.74431992,58.41555023
31-Oct-2015,0030 UTC,22.81097603,59.49362946,22.67763138,59.49362946
31-Oct-2015,0530 UTC,22.84429169,58.73897552,22.87759972,58.73897552
31-Oct-2015,0130 UTC,22.81097603,59.3858223,22.77765274,59.31394958
31-Oct-2015,0500 UTC,22.84429169,58.84678268,22.81097603,58.73897552
31-Oct-2015,2130 UTC,22.94419098,56.72655869,22.87759972,56.69062424
31-Oct-2015,2100 UTC,22.94419098,56.76249695,22.94419098,56.72655869
31-Oct-2015,0900 UTC,22.84429169,58.30774307,22.81097603,58.23587036
1-Nov-2015,0800 UTC,23.04401398,55.25318527,23.04401398,55.18131256
1-Nov-2015,1200 UTC,23.04401398,54.6063385,23.11052132,54.53446579
1-Nov-2015,0030 UTC,22.94419098,56.3312645,22.91090012,56.40313721
1-Nov-2015,2230 UTC,23.34303284,52.80953979,23.24343491,52.73766708
1-Nov-2015,1130 UTC,23.04401398,54.64227295,23.04401398,54.6063385
1-Nov-2015,1430 UTC,23.04401398,54.28291321,23.14376259,54.10323334
1-Nov-2015,2130 UTC,23.34303284,52.98921967,23.30984306,52.91734695
1-Nov-2015,2330 UTC,23.4093895,52.59392166,23.34303284,52.59392166
1-Nov-2015,0330 UTC,23.04401398,56.0078392,23.04401398,55.93597031
1-Nov-2015,0300 UTC,23.04401398,56.11565018,23.01074791,56.15158463
1-Nov-2015,1100 UTC,23.04401398,54.75008011,23.14376259,54.67821121
1-Nov-2015,1600 UTC,23.11052132,53.99542618,23.24343491,53.92355347
1-Nov-2015,0700 UTC,23.04401398,55.43286514,23.01074791,55.36099243
1-Nov-2015,0630 UTC,23.04401398,55.46879959,23.04401398,55.50473785
1-Nov-2015,1630 UTC,23.11052132,53.95949173,23.21021843,53.88761902
1-Nov-2015,1400 UTC,23.04401398,54.28291321,23.21021843,54.1391716
1-Nov-2015,1300 UTC,23.04401398,54.42665863,23.17699432,54.35478592
1-Nov-2015,2100 UTC,23.30984306,53.09702682,23.30984306,52.98921967
1-Nov-2015,0100 UTC,23.01074791,56.29533005,22.94419098,56.22345734
1-Nov-2015,0600 UTC,23.04401398,55.57661057,23.07727051,55.64847946
1-Nov-2015,1530 UTC,23.04401398,54.06729889,23.17699432,53.95949173
1-Nov-2015,0930 UTC,23.04401398,55.03757095,23.04401398,54.96569824
1-Nov-2015,0430 UTC,23.04401398,55.8640976,23.04401398,55.90003204
1-Nov-2015,0000 UTC,22.94419098,56.40313721,22.84429169,56.3312645
1-Nov-2015,0200 UTC,23.04401398,56.18751907,23.01074791,56.18751907
1-Nov-2015,1330 UTC,23.04401398,54.39072037,23.21021843,54.2110405
1-Nov-2015,1500 UTC,23.04401398,54.17510605,23.17699432,53.95949173
1-Nov-2015,1230 UTC,23.04401398,54.49853134,23.17699432,54.42665863
1-Nov-2015,0730 UTC,23.04401398,55.36099243,23.01074791,55.28911972
1-Nov-2015,1030 UTC,23.04401398,54.82195282,23.11052132,54.75008011
1-Nov-2015,0900 UTC,23.04401398,55.10943985,23.07727051,54.96569824
1-Nov-2015,2200 UTC,23.34303284,52.91734695,23.24343491,52.88141251
1-Nov-2015,0831 UTC,23.04401398,55.14537811,23.07727051,55.03757095
1-Nov-2015,0500 UTC,23.04401398,55.75629044,22.94419098,55.82815933
1-Nov-2015,0400 UTC,23.04401398,55.90003204,23.04401398,55.93597031
1-Nov-2015,0530 UTC,23.04401398,55.68441772,23.01074791,55.68441772
1-Nov-2015,2000 UTC,23.30984306,53.31264114,23.27664375,53.13296127
1-Nov-2015,2300 UTC,23.4093895,52.70173264,23.27664375,52.62985992
1-Nov-2015,0130 UTC,23.01074791,56.22345734,22.97747231,56.18751907
1-Nov-2015,2030 UTC,23.30984306,53.20483398,23.30984306,52.98921967
1-Nov-2015,0230 UTC,23.04401398,56.11565018,23.01074791,56.07971191
1-Nov-2015,1000 UTC,23.04401398,54.92975998,23.04401398,54.89382553
2-Nov-2015,2230 UTC,22.74431992,49.00032806,22.64427376,49.25187683
2-Nov-2015,1630 UTC,23.04401398,49.75498199,23.04401398,49.82685471
2-Nov-2015,0900 UTC,23.30984306,51.01274109,23.27664375,50.90493393
2-Nov-2015,2130 UTC,22.84429169,49.18000793,22.71097946,49.32374954
2-Nov-2015,2030 UTC,22.84429169,49.32374954,22.87759972,49.39562225
2-Nov-2015,1400 UTC,23.14376259,50.15027618,23.21021843,50.15027618
2-Nov-2015,1330 UTC,23.21021843,50.25808716,23.27664375,50.25808716
2-Nov-2015,0430 UTC,23.34303284,51.87520599,23.27664375,51.76739502
2-Nov-2015,1500 UTC,23.11052132,50.00653458,23.17699432,50.04246902
2-Nov-2015,1200 UTC,23.21021843,50.47370148,23.21021843,50.50963593
2-Nov-2015,1600 UTC,23.04401398,49.82685471,23.11052132,49.89872742
2-Nov-2015,1430 UTC,23.14376259,50.04246902,23.21021843,50.07840729
2-Nov-2015,0030 UTC,23.4093895,52.45018005,23.34303284,52.37830734
2-Nov-2015,0000 UTC,23.4093895,52.4861145,23.34303284,52.34237289
2-Nov-2015,0730 UTC,23.30984306,51.30022812,23.34303284,51.19242096
2-Nov-2015,0800 UTC,23.30984306,51.19242096,23.24343491,51.0846138
2-Nov-2015,0500 UTC,23.34303284,51.76739502,23.27664375,51.65958786
2-Nov-2015,0830 UTC,23.30984306,51.0846138,23.27664375,50.97680664
2-Nov-2015,1230 UTC,23.21021843,50.43776703,23.17699432,50.29402161
2-Nov-2015,1300 UTC,23.21021843,50.32995605,23.24343491,50.2221489
2-Nov-2015,0400 UTC,23.4093895,51.94707489,23.30984306,51.91114044
2-Nov-2015,0230 UTC,23.4093895,52.19862747,23.30984306,52.12675476
2-Nov-2015,2300 UTC,22.74431992,48.9643898,22.67763138,49.21594238
2-Nov-2015,2330 UTC,22.71097946,48.85658264,22.54415512,49.14406967
2-Nov-2015,0200 UTC,23.4093895,52.27050018,23.30984306,52.27050018
2-Nov-2015,0130 UTC,23.4093895,52.30643463,23.27664375,52.34237289
2-Nov-2015,0630 UTC,23.30984306,51.51584625,23.34303284,51.33616638
2-Nov-2015,1530 UTC,23.11052132,49.93466187,23.21021843,49.93466187
2-Nov-2015,0700 UTC,23.30984306,51.40803528,23.27664375,51.26429367
2-Nov-2015,2100 UTC,22.84429169,49.28781509,22.84429169,49.39562225
2-Nov-2015,2200 UTC,22.81097603,49.10813522,22.67763138,49.35968781
2-Nov-2015,0330 UTC,23.4093895,52.05488586,23.34303284,52.05488586
2-Nov-2015,0600 UTC,23.30984306,51.5517807,23.30984306,51.44397354
2-Nov-2015,0300 UTC,23.4093895,52.16269302,23.37621689,52.09082031
2-Nov-2015,0100 UTC,23.4093895,52.37830734,23.30984306,52.37830734
3-Nov-2015,0730 UTC,22.4439621,47.70663071,22.37712479,48.82064819
3-Nov-2015,0830 UTC,22.4439621,47.59882355,22.31025696,48.64096832
3-Nov-2015,1430 UTC,22.4439621,47.0957222,22.4773674,48.4972229
3-Nov-2015,1400 UTC,22.4439621,47.16759109,22.20989227,48.53315735
3-Nov-2015,1300 UTC,22.4439621,47.20352936,22.54415512,48.53315735
3-Nov-2015,0900 UTC,22.4439621,47.59882355,22.61090851,48.56909561
3-Nov-2015,1130 UTC,22.4439621,47.31133652,22.64427376,48.53315735
3-Nov-2015,1500 UTC,22.4439621,47.05978394,22.61090851,48.53315735
3-Nov-2015,1330 UTC,22.4439621,47.16759109,22.4773674,48.56909561
3-Nov-2015,0930 UTC,22.4439621,47.5628891,22.37712479,48.53315735
3-Nov-2015,1200 UTC,22.4439621,47.27540207,22.71097946,48.4972229
3-Nov-2015,0630 UTC,22.4439621,47.77850342,22.37712479,48.67690277
3-Nov-2015,0300 UTC,22.4439621,48.35347748,22.20989227,48.89251709
3-Nov-2015,1230 UTC,22.4439621,47.27540207,22.51076508,48.46128845
3-Nov-2015,1000 UTC,22.4439621,47.49101639,22.4439621,48.46128845
3-Nov-2015,0600 UTC,22.4439621,47.81443787,22.4773674,48.78470993
3-Nov-2015,0000 UTC,22.64427376,48.74877548,22.54415512,49.10813522
3-Nov-2015,0700 UTC,22.4439621,47.70663071,22.41054726,48.85658264
3-Nov-2015,1100 UTC,22.4439621,47.38320923,22.57753563,48.4972229
3-Nov-2015,1030 UTC,22.4439621,47.41914368,22.51076508,48.4972229
3-Nov-2015,0800 UTC,22.4439621,47.67069626,22.17642212,48.60503006
4-Nov-2015,0000 UTC,21.90836716,46.44887161,21.94190216,48.06599045
5-Nov-2015,1500 UTC,22.74431992,63.66220093,22.57753563,63.80594635
5-Nov-2015,1300 UTC,22.71097946,63.87781906,22.64427376,63.87781906
5-Nov-2015,1530 UTC,22.74431992,63.62626648,22.67763138,63.80594635
5-Nov-2015,2100 UTC,22.84429169,63.01535416,22.94419098,62.907547
5-Nov-2015,2000 UTC,22.84429169,63.12316132,22.84429169,63.15909958
5-Nov-2015,1630 UTC,22.74431992,63.55439377,22.77765274,63.66220093
5-Nov-2015,2200 UTC,22.91090012,62.79973984,22.77765274,62.94348145
5-Nov-2015,0200 UTC,22.54415512,65.74649048,22.57753563,65.53086853
5-Nov-2015,0130 UTC,22.54415512,65.78242493,22.51076508,65.38713074
5-Nov-2015,0230 UTC,22.54415512,65.67461395,22.4439621,65.49493408
5-Nov-2015,1200 UTC,22.64427376,63.94968796,22.61090851,64.09343719
5-Nov-2015,1600 UTC,22.74431992,63.55439377,22.74431992,63.69813919
5-Nov-2015,2030 UTC,22.84429169,63.08722687,22.91090012,63.01535416
5-Nov-2015,0300 UTC,22.54415512,65.56681061,22.4439621,65.20745087
5-Nov-2015,0600 UTC,22.54415512,64.81215668,22.54415512,64.7043457
5-Nov-2015,0000 UTC,22.54415512,65.99803925,22.61090851,65.6386795
5-Nov-2015,2330 UTC,22.94419098,62.5841217,22.94419098,62.69192886
5-Nov-2015,0100 UTC,22.54415512,65.85429382,22.57753563,65.49493408
5-Nov-2015,1430 UTC,22.74431992,63.73407364,22.67763138,63.8418808
5-Nov-2015,2300 UTC,22.94419098,62.65599442,22.97747231,62.69192886
5-Nov-2015,0030 UTC,22.54415512,65.89022827,22.54415512,65.67461395
5-Nov-2015,1400 UTC,22.74431992,63.77000809,22.71097946,63.87781906
5-Nov-2015,1230 UTC,22.71097946,63.94968796,22.57753563,63.94968796
5-Nov-2015,1330 UTC,22.74431992,63.8418808,22.64427376,63.87781906
5-Nov-2015,2130 UTC,22.84429169,62.907547,22.87759972,62.97941971
5-Nov-2015,2230 UTC,22.91090012,62.76380157,22.97747231,62.76380157
6-Nov-2015,0300 UTC,23.11052132,62.15289307,23.24343491,62.29663467
6-Nov-2015,0030 UTC,23.01074791,62.4403801,22.91090012,62.65599442
6-Nov-2015,2100 UTC,23.80682182,60.35609436,23.80682182,60.3201561
6-Nov-2015,0830 UTC,23.50886154,61.54198074,23.17699432,61.79353333
6-Nov-2015,0330 UTC,23.21021843,62.15289307,23.21021843,62.29663467
6-Nov-2015,1600 UTC,23.70757866,60.67951584,23.57513428,60.787323
6-Nov-2015,2000 UTC,23.74066925,60.46390152,23.70757866,60.24828339
6-Nov-2015,0000 UTC,22.94419098,62.47631454,23.04401398,62.65599442
6-Nov-2015,1330 UTC,23.70757866,60.89513397,23.50886154,61.182621
6-Nov-2015,1200 UTC,23.6082592,61.00294113,23.54200363,60.93106842
6-Nov-2015,0630 UTC,23.4093895,61.82946777,23.24343491,61.86540222
6-Nov-2015,1430 UTC,23.70757866,60.787323,23.6082592,61.03887558
6-Nov-2015,1400 UTC,23.70757866,60.85919571,23.47571373,61.07481384
6-Nov-2015,0500 UTC,23.30984306,61.9732132,23.21021843,62.1169548
6-Nov-2015,2300 UTC,23.80682182,60.21234894,23.6082592,60.17641449
6-Nov-2015,1030 UTC,23.54200363,61.21855545,23.6082592,61.14668274
6-Nov-2015,2230 UTC,23.80682182,60.24828339,23.70757866,60.14047623
6-Nov-2015,1300 UTC,23.6082592,60.89513397,23.50886154,61.47010803
6-Nov-2015,1530 UTC,23.70757866,60.787323,23.57513428,61.00294113
6-Nov-2015,0600 UTC,23.4093895,61.86540222,23.27664375,61.93727493
6-Nov-2015,0700 UTC,23.44255638,61.72166061,23.27664375,61.72166061
6-Nov-2015,0200 UTC,23.04401398,62.26070023,23.11052132,62.40444183
6-Nov-2015,1000 UTC,23.54200363,61.29042816,23.50886154,61.25449371
6-Nov-2015,0900 UTC,23.50886154,61.50604248,23.34303284,61.43417358
6-Nov-2015,2200 UTC,23.80682182,60.24828339,23.67448044,60.35609436
6-Nov-2015,2330 UTC,23.80682182,60.14047623,23.6082592,60.21234894
6-Nov-2015,0800 UTC,23.50886154,61.61385345,23.27664375,61.6497879
6-Nov-2015,0130 UTC,23.04401398,62.29663467,23.04401398,62.51224899
6-Nov-2015,1130 UTC,23.6082592,61.07481384,23.50886154,61.07481384
6-Nov-2015,0430 UTC,23.30984306,62.04508209,23.24343491,62.22476196
6-Nov-2015,1230 UTC,23.6082592,60.96700287,23.50886154,61.39823532
6-Nov-2015,0400 UTC,23.21021843,62.08102036,23.30984306,62.33257294
6-Nov-2015,1630 UTC,23.70757866,60.67951584,23.64137459,60.75138855
6-Nov-2015,2130 UTC,23.80682182,60.35609436,23.64137459,60.35609436
6-Nov-2015,2030 UTC,23.80682182,60.42796326,23.77375031,60.28422165
6-Nov-2015,0930 UTC,23.50886154,61.39823532,23.44255638,61.32636261
6-Nov-2015,0230 UTC,23.11052132,62.26070023,23.17699432,62.29663467
6-Nov-2015,1100 UTC,23.6082592,61.182621,23.57513428,61.03887558
6-Nov-2015,1500 UTC,23.70757866,60.787323,23.50886154,61.21855545
6-Nov-2015,0100 UTC,23.04401398,62.36850739,22.94419098,62.72786713
6-Nov-2015,0730 UTC,23.44255638,61.6497879,23.27664375,61.79353333
7-Nov-2015,1600 UTC,23.93902779,57.69683075,23.83988762,57.58902359
7-Nov-2015,1200 UTC,23.9059906,58.41555023,23.9059906,58.27180481
7-Nov-2015,2100 UTC,23.9059906,56.65468979,23.9059906,56.65468979
7-Nov-2015,2200 UTC,23.9059906,56.51094437,23.87294197,56.43907166
7-Nov-2015,2230 UTC,23.9059906,56.40313721,23.9059906,56.40313721
7-Nov-2015,0230 UTC,23.80682182,59.63737488,23.50886154,59.60143661
7-Nov-2015,0830 UTC,23.93902779,58.84678268,23.9059906,58.70303726
7-Nov-2015,0930 UTC,23.93902779,58.73897552,23.87294197,58.63116455
7-Nov-2015,1630 UTC,23.9059906,57.58902359,23.83988762,57.51715088
7-Nov-2015,0130 UTC,23.80682182,59.81705475,23.44255638,59.99673462
7-Nov-2015,0900 UTC,24.00507927,58.77490997,23.83988762,58.66710281
7-Nov-2015,0630 UTC,23.9059906,59.09833527,23.83988762,59.062397
7-Nov-2015,0030 UTC,23.80682182,60.03266907,23.47571373,60.21234894
