datetime,serial_number_of_system_during_year,basin_of_origin,name,date_dd-mm-yyyy,time-utc,lat,long,ci_no,estimated_central_pressure_hPa,maximum_sustained_surface_wind_kt,pressure_drop_hPa,grade,flow,basin_at_time,data_type
11/6/2016 1:00,7,BOB,BOB-E7-2016,6/11/2016,100,20.7,91.2,1.5,1000,25,4,D,O2L,BoB,IPL
11/6/2016 1:30,7,BOB,BOB-E7-2016,6/11/2016,130,20.8,91.3,1.5,1000,25,4,D,O2L,BoB,IPL
11/6/2016 2:00,7,BOB,BOB-E7-2016,6/11/2016,200,20.8,91.4,1.5,1000,25,4,D,O2L,BoB,IPL
11/6/2016 2:30,7,BOB,BOB-E7-2016,6/11/2016,230,20.9,91.4,1.5,1000,25,4,D,O2L,BoB,IPL
11/6/2016 3:00,7,BOB,BOB-E7-2016,6/11/2016,300,21,91.5,1.5,1000,25,4,D,O2L,BoB,BT
11/6/2016 3:30,7,BOB,BOB-E7-2016,6/11/2016,330,21.1,91.6,1.5,1000,25,4,D,O2L,BoB,IPL
11/6/2016 4:00,7,BOB,BOB-E7-2016,6/11/2016,400,21.2,91.6,1.5,1000,25,4,D,O2L,BoB,IPL
11/6/2016 4:30,7,BOB,BOB-E7-2016,6/11/2016,430,21.3,91.7,1.5,1001,25,4,D,O2L,BoB,IPL
11/6/2016 5:00,7,BOB,BOB-E7-2016,6/11/2016,500,21.4,91.7,1.5,1001,25,4,D,O2L,BoB,IPL
11/6/2016 5:30,7,BOB,BOB-E7-2016,6/11/2016,530,21.5,91.8,1.5,1002,25,4,D,O2L,BoB,IPL
11/6/2016 6:00,7,BOB,BOB-E7-2016,6/11/2016,600,21.5,91.8,1.5,1002,25,4,D,O2L,BoB,BT
11/6/2016 6:30,7,BOB,BOB-E7-2016,6/11/2016,630,21.5,91.8,1.5,1002,25,4,D,O2L,BoB,IPL
11/6/2016 7:00,7,BOB,BOB-E7-2016,6/11/2016,700,21.6,91.8,1.5,1002,25,4,D,O2L,BoB,IPL
11/6/2016 7:30,7,BOB,BOB-E7-2016,6/11/2016,730,21.6,91.9,1.5,1003,25,4,D,O2L,BoB,IPL
11/6/2016 8:00,7,BOB,BOB-E7-2016,6/11/2016,800,21.6,91.9,1.5,1003,25,3,D,O2L,BoB,IPL
11/6/2016 8:30,7,BOB,BOB-E7-2016,6/11/2016,830,21.6,91.9,1.5,1003,25,3,D,O2L,BoB,IPL
11/6/2016 9:00,7,BOB,BOB-E7-2016,6/11/2016,900,21.6,91.9,1.5,1003,25,3,D,O2L,BoB,BT
10/19/2017 0:00,7,BOB,BOB-E7-2017,19-10-2017,0,16.5,86.5,1.5,999,25,3,D,O2L,BoB,BT
10/19/2017 0:30,7,BOB,BOB-E7-2017,19-10-2017,30,16.5,86.5,1.5,999,25,3,D,O2L,BoB,IPL
10/19/2017 1:00,7,BOB,BOB-E7-2017,19-10-2017,100,16.6,86.5,1.5,999,25,3,D,O2L,BoB,IPL
10/19/2017 1:30,7,BOB,BOB-E7-2017,19-10-2017,130,16.6,86.5,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 2:00,7,BOB,BOB-E7-2017,19-10-2017,200,16.7,86.5,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 2:30,7,BOB,BOB-E7-2017,19-10-2017,230,16.7,86.5,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 3:00,7,BOB,BOB-E7-2017,19-10-2017,300,16.8,86.5,1.5,998,25,4,D,O2L,BoB,BT
10/19/2017 3:30,7,BOB,BOB-E7-2017,19-10-2017,330,16.9,86.5,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 4:00,7,BOB,BOB-E7-2017,19-10-2017,400,16.9,86.4,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 4:30,7,BOB,BOB-E7-2017,19-10-2017,430,17,86.4,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 5:00,7,BOB,BOB-E7-2017,19-10-2017,500,17.1,86.4,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 5:30,7,BOB,BOB-E7-2017,19-10-2017,530,17.2,86.3,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 6:00,7,BOB,BOB-E7-2017,19-10-2017,600,17.3,86.3,1.5,998,25,4,D,O2L,BoB,BT
10/19/2017 6:30,7,BOB,BOB-E7-2017,19-10-2017,630,17.4,86.3,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 7:00,7,BOB,BOB-E7-2017,19-10-2017,700,17.6,86.3,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 7:30,7,BOB,BOB-E7-2017,19-10-2017,730,17.7,86.3,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 8:00,7,BOB,BOB-E7-2017,19-10-2017,800,17.9,86.3,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 8:30,7,BOB,BOB-E7-2017,19-10-2017,830,18.1,86.3,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 9:00,7,BOB,BOB-E7-2017,19-10-2017,900,18.3,86.3,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 9:30,7,BOB,BOB-E7-2017,19-10-2017,930,18.6,86.3,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 10:00,7,BOB,BOB-E7-2017,19-10-2017,1000,18.8,86.4,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 10:30,7,BOB,BOB-E7-2017,19-10-2017,1030,19.1,86.4,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 11:00,7,BOB,BOB-E7-2017,19-10-2017,1100,19.4,86.4,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 11:30,7,BOB,BOB-E7-2017,19-10-2017,1130,19.7,86.5,1.5,998,25,4,D,O2L,BoB,IPL
10/19/2017 12:00,7,BOB,BOB-E7-2017,19-10-2017,1200,20,86.5,1.5,998,25,4,D,O2L,BoB,BT
8/7/2018 9:00,7,BOB,BOB-E7-2018,7/8/2018,900,21.5,87.5,1.5,992,25,4,D,O2L,BoB,BT
8/7/2018 9:30,7,BOB,BOB-E7-2018,7/8/2018,930,21.5,87.4,1.5,992,25,4,D,O2L,BoB,IPL
8/7/2018 10:00,7,BOB,BOB-E7-2018,7/8/2018,1000,21.5,87.3,1.5,993,25,4,D,O2L,BoB,IPL
8/7/2018 10:30,7,BOB,BOB-E7-2018,7/8/2018,1030,21.5,87.2,1.5,993,25,4,D,O2L,BoB,IPL
8/7/2018 11:00,7,BOB,BOB-E7-2018,7/8/2018,1100,21.5,87.2,1.5,993,25,3,D,O2L,BoB,IPL
8/7/2018 11:30,7,BOB,BOB-E7-2018,7/8/2018,1130,21.5,87.1,1.5,994,25,3,D,O2L,BoB,IPL
8/7/2018 12:00,7,BOB,BOB-E7-2018,7/8/2018,1200,21.5,87,1.5,994,25,3,D,O2L,BoB,BT
11/5/2014 9:00,8,BOB,BOB-E8-2014,5/11/2014,900,13,87.5,1.5,1000,25,4,D,O2L,BoB,BT
11/5/2014 9:30,8,BOB,BOB-E8-2014,5/11/2014,930,13,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 10:00,8,BOB,BOB-E8-2014,5/11/2014,1000,13,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 10:30,8,BOB,BOB-E8-2014,5/11/2014,1030,13,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 11:00,8,BOB,BOB-E8-2014,5/11/2014,1100,13,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 11:30,8,BOB,BOB-E8-2014,5/11/2014,1130,13,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 12:00,8,BOB,BOB-E8-2014,5/11/2014,1200,13,87.5,1.5,1000,25,4,D,O2L,BoB,BT
11/5/2014 12:30,8,BOB,BOB-E8-2014,5/11/2014,1230,13,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 13:00,8,BOB,BOB-E8-2014,5/11/2014,1300,13,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 13:30,8,BOB,BOB-E8-2014,5/11/2014,1330,13.1,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 14:00,8,BOB,BOB-E8-2014,5/11/2014,1400,13.1,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 14:30,8,BOB,BOB-E8-2014,5/11/2014,1430,13.2,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 15:00,8,BOB,BOB-E8-2014,5/11/2014,1500,13.2,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 15:30,8,BOB,BOB-E8-2014,5/11/2014,1530,13.3,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 16:00,8,BOB,BOB-E8-2014,5/11/2014,1600,13.3,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 16:30,8,BOB,BOB-E8-2014,5/11/2014,1630,13.4,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 17:00,8,BOB,BOB-E8-2014,5/11/2014,1700,13.4,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 17:30,8,BOB,BOB-E8-2014,5/11/2014,1730,13.5,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 18:00,8,BOB,BOB-E8-2014,5/11/2014,1800,13.5,87.5,1.5,1000,25,4,D,O2L,BoB,BT
11/5/2014 18:30,8,BOB,BOB-E8-2014,5/11/2014,1830,13.5,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 19:00,8,BOB,BOB-E8-2014,5/11/2014,1900,13.6,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 19:30,8,BOB,BOB-E8-2014,5/11/2014,1930,13.6,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 20:00,8,BOB,BOB-E8-2014,5/11/2014,2000,13.6,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 20:30,8,BOB,BOB-E8-2014,5/11/2014,2030,13.6,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 21:00,8,BOB,BOB-E8-2014,5/11/2014,2100,13.7,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 21:30,8,BOB,BOB-E8-2014,5/11/2014,2130,13.7,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 22:00,8,BOB,BOB-E8-2014,5/11/2014,2200,13.7,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 22:30,8,BOB,BOB-E8-2014,5/11/2014,2230,13.7,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 23:00,8,BOB,BOB-E8-2014,5/11/2014,2300,13.7,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/5/2014 23:30,8,BOB,BOB-E8-2014,5/11/2014,2330,13.8,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/6/2014 0:00,8,BOB,BOB-E8-2014,6/11/2014,0,13.8,87.5,1.5,1000,25,4,D,O2L,BoB,BT
11/6/2014 0:30,8,BOB,BOB-E8-2014,6/11/2014,30,13.8,87.5,1.5,1000,25,4,D,O2L,BoB,IPL
11/6/2014 1:00,8,BOB,BOB-E8-2014,6/11/2014,100,13.9,87.5,1.5,999,25,4,D,O2L,BoB,IPL
11/6/2014 1:30,8,BOB,BOB-E8-2014,6/11/2014,130,13.9,87.5,2,999,30,4,DD,O2L,BoB,IPL
11/6/2014 2:00,8,BOB,BOB-E8-2014,6/11/2014,200,13.9,87.5,2,999,30,5,DD,O2L,BoB,IPL
11/6/2014 2:30,8,BOB,BOB-E8-2014,6/11/2014,230,14,87.5,2,998,30,5,DD,O2L,BoB,IPL
11/6/2014 3:00,8,BOB,BOB-E8-2014,6/11/2014,300,14,87.5,2,998,30,5,DD,O2L,BoB,BT
11/6/2014 3:30,8,BOB,BOB-E8-2014,6/11/2014,330,14,87.5,2,998,30,5,DD,O2L,BoB,IPL
11/6/2014 4:00,8,BOB,BOB-E8-2014,6/11/2014,400,14,87.5,2,998,30,5,DD,O2L,BoB,IPL
11/6/2014 4:30,8,BOB,BOB-E8-2014,6/11/2014,430,14.1,87.5,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 5:00,8,BOB,BOB-E8-2014,6/11/2014,500,14.1,87.5,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 5:30,8,BOB,BOB-E8-2014,6/11/2014,530,14.1,87.5,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 6:00,8,BOB,BOB-E8-2014,6/11/2014,600,14.1,87.5,2,998,30,6,DD,O2L,BoB,BT
11/6/2014 6:30,8,BOB,BOB-E8-2014,6/11/2014,630,14.1,87.5,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 7:00,8,BOB,BOB-E8-2014,6/11/2014,700,14.1,87.5,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 7:30,8,BOB,BOB-E8-2014,6/11/2014,730,14.1,87.6,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 8:00,8,BOB,BOB-E8-2014,6/11/2014,800,14.1,87.6,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 8:30,8,BOB,BOB-E8-2014,6/11/2014,830,14.1,87.7,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 9:00,8,BOB,BOB-E8-2014,6/11/2014,900,14.1,87.8,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 9:30,8,BOB,BOB-E8-2014,6/11/2014,930,14.1,87.8,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 10:00,8,BOB,BOB-E8-2014,6/11/2014,1000,14.1,87.9,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 10:30,8,BOB,BOB-E8-2014,6/11/2014,1030,14.1,87.9,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 11:00,8,BOB,BOB-E8-2014,6/11/2014,1100,14.1,88,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 11:30,8,BOB,BOB-E8-2014,6/11/2014,1130,14.1,88,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 12:00,8,BOB,BOB-E8-2014,6/11/2014,1200,14.1,88,2,998,30,6,DD,O2L,BoB,BT
11/6/2014 12:30,8,BOB,BOB-E8-2014,6/11/2014,1230,14.1,88,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 13:00,8,BOB,BOB-E8-2014,6/11/2014,1300,14.1,88,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 13:30,8,BOB,BOB-E8-2014,6/11/2014,1330,14.1,88,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 14:00,8,BOB,BOB-E8-2014,6/11/2014,1400,14,88,2,998,30,6,DD,O2L,BoB,IPL
11/6/2014 14:30,8,BOB,BOB-E8-2014,6/11/2014,1430,14,88,2,999,30,6,DD,O2L,BoB,IPL
11/6/2014 15:00,8,BOB,BOB-E8-2014,6/11/2014,1500,14,88,2,999,30,6,DD,O2L,BoB,IPL
11/6/2014 15:30,8,BOB,BOB-E8-2014,6/11/2014,1530,13.9,88,2,999,30,6,DD,O2L,BoB,IPL
11/6/2014 16:00,8,BOB,BOB-E8-2014,6/11/2014,1600,13.9,88,2,999,30,6,DD,O2L,BoB,IPL
11/6/2014 16:30,8,BOB,BOB-E8-2014,6/11/2014,1630,13.8,88,2,1000,30,6,DD,O2L,BoB,IPL
11/6/2014 17:00,8,BOB,BOB-E8-2014,6/11/2014,1700,13.8,88,2,1000,30,6,DD,O2L,BoB,IPL
11/6/2014 17:30,8,BOB,BOB-E8-2014,6/11/2014,1730,13.8,88,2,1000,30,6,DD,O2L,BoB,IPL
11/6/2014 18:00,8,BOB,BOB-E8-2014,6/11/2014,1800,13.8,88,2,1000,30,6,DD,O2L,BoB,BT
11/6/2014 18:30,8,BOB,BOB-E8-2014,6/11/2014,1830,13.8,88,2,1000,30,6,DD,O2L,BoB,IPL
11/6/2014 19:00,8,BOB,BOB-E8-2014,6/11/2014,1900,13.8,88,2,1000,30,6,DD,O2L,BoB,IPL
11/6/2014 19:30,8,BOB,BOB-E8-2014,6/11/2014,1930,13.8,87.9,2,1000,30,6,DD,O2L,BoB,IPL
11/6/2014 20:00,8,BOB,BOB-E8-2014,6/11/2014,2000,13.8,87.9,2,1000,30,6,DD,O2L,BoB,IPL
11/6/2014 20:30,8,BOB,BOB-E8-2014,6/11/2014,2030,13.8,87.8,2,1001,30,6,DD,O2L,BoB,IPL
11/6/2014 21:00,8,BOB,BOB-E8-2014,6/11/2014,2100,13.9,87.8,2,1001,30,6,DD,O2L,BoB,IPL
11/6/2014 21:30,8,BOB,BOB-E8-2014,6/11/2014,2130,13.9,87.7,2,1001,30,5,DD,O2L,BoB,IPL
11/6/2014 22:00,8,BOB,BOB-E8-2014,6/11/2014,2200,13.9,87.6,2,1001,30,5,DD,O2L,BoB,IPL
11/6/2014 22:30,8,BOB,BOB-E8-2014,6/11/2014,2230,13.9,87.6,2,1001,30,5,DD,O2L,BoB,IPL
11/6/2014 23:00,8,BOB,BOB-E8-2014,6/11/2014,2300,14,87.5,2,1001,30,5,DD,O2L,BoB,IPL
11/6/2014 23:30,8,BOB,BOB-E8-2014,6/11/2014,2330,14,87.5,2,1001,30,5,DD,O2L,BoB,IPL
11/7/2014 0:00,8,BOB,BOB-E8-2014,7/11/2014,0,14,87.5,2,1001,30,5,DD,O2L,BoB,BT
11/7/2014 0:30,8,BOB,BOB-E8-2014,7/11/2014,30,14,87.5,2,1001,30,5,DD,O2L,BoB,IPL
11/7/2014 1:00,8,BOB,BOB-E8-2014,7/11/2014,100,14.1,87.5,2,1001,30,5,DD,O2L,BoB,IPL
11/7/2014 1:30,8,BOB,BOB-E8-2014,7/11/2014,130,14.1,87.5,2,1001,30,5,DD,O2L,BoB,IPL
11/7/2014 2:00,8,BOB,BOB-E8-2014,7/11/2014,200,14.2,87.5,1.5,1001,30,5,DD,O2L,BoB,IPL
11/7/2014 2:30,8,BOB,BOB-E8-2014,7/11/2014,230,14.2,87.5,1.5,1001,30,5,DD,O2L,BoB,IPL
11/7/2014 3:00,8,BOB,BOB-E8-2014,7/11/2014,300,14.2,87.5,1.5,1001,30,5,DD,O2L,BoB,BT
11/7/2014 3:30,8,BOB,BOB-E8-2014,7/11/2014,330,14.2,87.5,1.5,1001,30,5,DD,O2L,BoB,IPL
11/7/2014 4:00,8,BOB,BOB-E8-2014,7/11/2014,400,14.2,87.5,1.5,1002,30,5,DD,O2L,BoB,IPL
11/7/2014 4:30,8,BOB,BOB-E8-2014,7/11/2014,430,14.2,87.5,1.5,1002,30,4,DD,O2L,BoB,IPL
11/7/2014 5:00,8,BOB,BOB-E8-2014,7/11/2014,500,14.2,87.5,1.5,1002,25,4,D,O2L,BoB,IPL
11/7/2014 5:30,8,BOB,BOB-E8-2014,7/11/2014,530,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 6:00,8,BOB,BOB-E8-2014,7/11/2014,600,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,BT
11/7/2014 6:30,8,BOB,BOB-E8-2014,7/11/2014,630,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 7:00,8,BOB,BOB-E8-2014,7/11/2014,700,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 7:30,8,BOB,BOB-E8-2014,7/11/2014,730,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 8:00,8,BOB,BOB-E8-2014,7/11/2014,800,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 8:30,8,BOB,BOB-E8-2014,7/11/2014,830,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 9:00,8,BOB,BOB-E8-2014,7/11/2014,900,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 9:30,8,BOB,BOB-E8-2014,7/11/2014,930,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 10:00,8,BOB,BOB-E8-2014,7/11/2014,1000,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 10:30,8,BOB,BOB-E8-2014,7/11/2014,1030,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 11:00,8,BOB,BOB-E8-2014,7/11/2014,1100,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 11:30,8,BOB,BOB-E8-2014,7/11/2014,1130,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 12:00,8,BOB,BOB-E8-2014,7/11/2014,1200,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,BT
11/7/2014 12:30,8,BOB,BOB-E8-2014,7/11/2014,1230,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 13:00,8,BOB,BOB-E8-2014,7/11/2014,1300,14.2,87.5,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 13:30,8,BOB,BOB-E8-2014,7/11/2014,1330,14.2,87.4,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 14:00,8,BOB,BOB-E8-2014,7/11/2014,1400,14.2,87.4,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 14:30,8,BOB,BOB-E8-2014,7/11/2014,1430,14.2,87.4,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 15:00,8,BOB,BOB-E8-2014,7/11/2014,1500,14.2,87.3,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 15:30,8,BOB,BOB-E8-2014,7/11/2014,1530,14.3,87.3,1.5,1003,25,4,D,O2L,BoB,IPL
11/7/2014 16:00,8,BOB,BOB-E8-2014,7/11/2014,1600,14.3,87.2,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 16:30,8,BOB,BOB-E8-2014,7/11/2014,1630,14.3,87.1,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 17:00,8,BOB,BOB-E8-2014,7/11/2014,1700,14.3,87.1,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 17:30,8,BOB,BOB-E8-2014,7/11/2014,1730,14.3,87,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 18:00,8,BOB,BOB-E8-2014,7/11/2014,1800,14.3,87,1.5,1004,25,4,D,O2L,BoB,BT
11/7/2014 18:30,8,BOB,BOB-E8-2014,7/11/2014,1830,14.3,87,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 19:00,8,BOB,BOB-E8-2014,7/11/2014,1900,14.3,86.9,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 19:30,8,BOB,BOB-E8-2014,7/11/2014,1930,14.3,86.9,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 20:00,8,BOB,BOB-E8-2014,7/11/2014,2000,14.3,86.8,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 20:30,8,BOB,BOB-E8-2014,7/11/2014,2030,14.3,86.8,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 21:00,8,BOB,BOB-E8-2014,7/11/2014,2100,14.3,86.8,1.5,1004,25,4,D,O2L,BoB,IPL
11/7/2014 21:30,8,BOB,BOB-E8-2014,7/11/2014,2130,14.3,86.7,1.5,1005,25,4,D,O2L,BoB,IPL
11/7/2014 22:00,8,BOB,BOB-E8-2014,7/11/2014,2200,14.3,86.7,1.5,1005,25,3,D,O2L,BoB,IPL
11/7/2014 22:30,8,BOB,BOB-E8-2014,7/11/2014,2230,14.3,86.6,1.5,1005,25,3,D,O2L,BoB,IPL
11/7/2014 23:00,8,BOB,BOB-E8-2014,7/11/2014,2300,14.3,86.6,1.5,1005,25,3,D,O2L,BoB,IPL
11/7/2014 23:30,8,BOB,BOB-E8-2014,7/11/2014,2330,14.3,86.5,1.5,1005,25,3,D,O2L,BoB,IPL
11/8/2014 0:00,8,BOB,BOB-E8-2014,8/11/2014,0,14.3,86.5,1.5,1005,25,3,D,O2L,BoB,BT
11/15/2017 3:00,8,BOB,BOB-E8-2017,15-11-2017,300,15,83,1.5,1004,25,4,D,O2L,BoB,BT
11/15/2017 3:30,8,BOB,BOB-E8-2017,15-11-2017,330,15.1,83,1.5,1004,25,4,D,O2L,BoB,IPL
11/15/2017 4:00,8,BOB,BOB-E8-2017,15-11-2017,400,15.2,83,1.5,1004,25,4,D,O2L,BoB,IPL
11/15/2017 4:30,8,BOB,BOB-E8-2017,15-11-2017,430,15.3,83,1.5,1004,25,4,D,O2L,BoB,IPL
11/15/2017 5:00,8,BOB,BOB-E8-2017,15-11-2017,500,15.3,83,1.5,1004,25,4,D,O2L,BoB,IPL
11/15/2017 5:30,8,BOB,BOB-E8-2017,15-11-2017,530,15.4,83,1.5,1004,25,4,D,O2L,BoB,IPL
11/15/2017 6:00,8,BOB,BOB-E8-2017,15-11-2017,600,15.5,83,1.5,1004,25,4,D,O2L,BoB,BT
11/15/2017 6:30,8,BOB,BOB-E8-2017,15-11-2017,630,15.6,83,1.5,1004,25,4,D,O2L,BoB,IPL
11/15/2017 7:00,8,BOB,BOB-E8-2017,15-11-2017,700,15.6,83,1.5,1004,25,4,D,O2L,BoB,IPL
11/15/2017 7:30,8,BOB,BOB-E8-2017,15-11-2017,730,15.7,83,1.5,1004,25,4,D,O2L,BoB,IPL
11/15/2017 8:00,8,BOB,BOB-E8-2017,15-11-2017,800,15.8,83,1.5,1003,25,4,D,O2L,BoB,IPL
11/15/2017 8:30,8,BOB,BOB-E8-2017,15-11-2017,830,15.8,83.1,1.5,1003,25,4,D,O2L,BoB,IPL
11/15/2017 9:00,8,BOB,BOB-E8-2017,15-11-2017,900,15.9,83.1,1.5,1002,25,4,D,O2L,BoB,IPL
11/15/2017 9:30,8,BOB,BOB-E8-2017,15-11-2017,930,15.9,83.1,1.5,1002,25,4,D,O2L,BoB,IPL
11/15/2017 10:00,8,BOB,BOB-E8-2017,15-11-2017,1000,16,83.2,1.5,1002,25,4,D,O2L,BoB,IPL
11/15/2017 10:30,8,BOB,BOB-E8-2017,15-11-2017,1030,16,83.2,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 11:00,8,BOB,BOB-E8-2017,15-11-2017,1100,16.1,83.2,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 11:30,8,BOB,BOB-E8-2017,15-11-2017,1130,16.1,83.3,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 12:00,8,BOB,BOB-E8-2017,15-11-2017,1200,16.2,83.3,1.5,1001,25,4,D,O2L,BoB,BT
11/15/2017 12:30,8,BOB,BOB-E8-2017,15-11-2017,1230,16.3,83.3,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 13:00,8,BOB,BOB-E8-2017,15-11-2017,1300,16.3,83.4,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 13:30,8,BOB,BOB-E8-2017,15-11-2017,1330,16.4,83.4,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 14:00,8,BOB,BOB-E8-2017,15-11-2017,1400,16.5,83.5,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 14:30,8,BOB,BOB-E8-2017,15-11-2017,1430,16.5,83.5,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 15:00,8,BOB,BOB-E8-2017,15-11-2017,1500,16.6,83.6,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 15:30,8,BOB,BOB-E8-2017,15-11-2017,1530,16.7,83.6,1.5,1001,25,4,D,O2L,BoB,IPL
11/15/2017 16:00,8,BOB,BOB-E8-2017,15-11-2017,1600,16.8,83.6,1.5,1002,25,4,D,O2L,BoB,IPL
